date,canonical_id,mentions_count,engagement_score,track
2025-07-14,the-greatest-estate-developer,32.5,28.5,synthetic
2025-07-15,the-greatest-estate-developer,28.5,30.7,synthetic
2025-07-16,the-greatest-estate-developer,29.9,34.2,synthetic
2025-07-17,the-greatest-estate-developer,40.5,41.8,synthetic
2025-07-18,the-greatest-estate-developer,36.9,60.7,synthetic
2025-07-19,the-greatest-estate-developer,42.2,67.2,synthetic
2025-07-20,the-greatest-estate-developer,67.5,60.6,synthetic
2025-07-21,the-greatest-estate-developer,30.2,44.3,synthetic
2025-07-22,the-greatest-estate-developer,29.5,35.2,synthetic
2025-07-23,the-greatest-estate-developer,28.8,36.9,synthetic
2025-07-24,the-greatest-estate-developer,54.3,81.0,synthetic
2025-07-25,the-greatest-estate-developer,37.1,66.6,synthetic
2025-07-26,the-greatest-estate-developer,38.0,57.9,synthetic
2025-07-27,the-greatest-estate-developer,56.7,78.3,synthetic
2025-07-28,the-greatest-estate-developer,30.4,43.2,synthetic
2025-07-29,the-greatest-estate-developer,47.8,106.0,synthetic
2025-07-30,the-greatest-estate-developer,32.7,43.0,synthetic
2025-07-31,the-greatest-estate-developer,23.8,35.3,synthetic
2025-08-01,the-greatest-estate-developer,33.6,55.2,synthetic
2025-08-02,the-greatest-estate-developer,40.9,48.6,synthetic
2025-08-03,the-greatest-estate-developer,66.2,68.3,synthetic
2025-08-04,the-greatest-estate-developer,46.1,76.7,synthetic
2025-08-05,the-greatest-estate-developer,40.4,58.5,synthetic
2025-08-06,the-greatest-estate-developer,30.0,34.9,synthetic
2025-08-07,the-greatest-estate-developer,41.2,84.4,synthetic
2025-08-08,the-greatest-estate-developer,31.4,41.0,synthetic
2025-08-09,the-greatest-estate-developer,44.7,54.1,synthetic
2025-08-10,the-greatest-estate-developer,73.9,80.9,synthetic
2025-08-11,the-greatest-estate-developer,36.0,38.0,synthetic
2025-08-12,the-greatest-estate-developer,42.9,50.1,synthetic
2025-08-13,the-greatest-estate-developer,38.2,44.5,synthetic
2025-08-14,the-greatest-estate-developer,31.3,32.9,synthetic
2025-08-15,the-greatest-estate-developer,25.6,30.3,synthetic
2025-08-16,the-greatest-estate-developer,33.5,33.9,synthetic
2025-08-17,the-greatest-estate-developer,68.7,139.8,synthetic
2025-08-18,the-greatest-estate-developer,36.9,59.0,synthetic
2025-08-19,the-greatest-estate-developer,51.3,47.2,synthetic
2025-08-20,the-greatest-estate-developer,32.2,37.5,synthetic
2025-08-21,the-greatest-estate-developer,36.2,34.2,synthetic
2025-08-22,the-greatest-estate-developer,42.7,64.5,synthetic
2025-08-23,the-greatest-estate-developer,33.6,50.9,synthetic
2025-08-24,the-greatest-estate-developer,36.7,48.6,synthetic
2025-08-25,the-greatest-estate-developer,22.5,30.1,synthetic
2025-08-26,the-greatest-estate-developer,34.9,50.5,synthetic
2025-08-27,the-greatest-estate-developer,43.3,65.5,synthetic
2025-08-28,the-greatest-estate-developer,38.4,59.0,synthetic
2025-08-29,the-greatest-estate-developer,25.8,34.5,synthetic
2025-08-30,the-greatest-estate-developer,36.6,48.3,synthetic
2025-08-31,the-greatest-estate-developer,49.9,54.0,synthetic
2025-09-01,the-greatest-estate-developer,38.3,51.9,synthetic
2025-09-02,the-greatest-estate-developer,42.6,46.3,synthetic
2025-09-03,the-greatest-estate-developer,34.3,26.6,synthetic
2025-09-04,the-greatest-estate-developer,39.3,44.2,synthetic
2025-09-05,the-greatest-estate-developer,39.1,52.6,synthetic
2025-09-06,the-greatest-estate-developer,35.2,48.3,synthetic
2025-09-07,the-greatest-estate-developer,83.7,102.6,synthetic
2025-09-08,the-greatest-estate-developer,39.6,55.5,synthetic
2025-09-09,the-greatest-estate-developer,47.2,68.1,synthetic
2025-09-10,the-greatest-estate-developer,27.3,36.6,synthetic
2025-09-11,the-greatest-estate-developer,49.2,69.0,synthetic
2025-09-12,the-greatest-estate-developer,41.7,68.6,synthetic
2025-09-13,the-greatest-estate-developer,38.4,49.3,synthetic
2025-09-14,the-greatest-estate-developer,89.8,107.2,synthetic
2025-09-15,the-greatest-estate-developer,48.4,82.0,synthetic
2025-09-16,the-greatest-estate-developer,41.4,84.7,synthetic
2025-09-17,the-greatest-estate-developer,39.2,58.0,synthetic
2025-09-18,the-greatest-estate-developer,36.5,42.4,synthetic
2025-09-19,the-greatest-estate-developer,37.6,47.3,synthetic
2025-09-20,the-greatest-estate-developer,35.5,34.3,synthetic
2025-09-21,the-greatest-estate-developer,58.4,101.4,synthetic
2025-09-22,the-greatest-estate-developer,30.6,38.8,synthetic
2025-09-23,the-greatest-estate-developer,46.0,63.5,synthetic
2025-09-24,the-greatest-estate-developer,40.3,60.6,synthetic
2025-09-25,the-greatest-estate-developer,36.3,50.3,synthetic
2025-09-26,the-greatest-estate-developer,31.4,34.2,synthetic
2025-09-27,the-greatest-estate-developer,40.8,31.3,synthetic
2025-09-28,the-greatest-estate-developer,64.3,140.6,synthetic
2025-09-29,the-greatest-estate-developer,39.2,30.4,synthetic
2025-09-30,the-greatest-estate-developer,53.6,96.8,synthetic
2025-10-01,the-greatest-estate-developer,35.5,42.0,synthetic
2025-10-02,the-greatest-estate-developer,132.4,247.6,synthetic
2025-10-03,the-greatest-estate-developer,126.6,255.6,synthetic
2025-10-04,the-greatest-estate-developer,82.8,102.0,synthetic
2025-10-05,the-greatest-estate-developer,89.1,173.4,synthetic
2025-10-06,the-greatest-estate-developer,33.8,42.4,synthetic
2025-10-07,the-greatest-estate-developer,42.6,30.9,synthetic
2025-10-08,the-greatest-estate-developer,36.3,48.5,synthetic
2025-10-09,the-greatest-estate-developer,33.9,48.5,synthetic
2025-10-10,the-greatest-estate-developer,41.8,62.4,synthetic
2025-10-11,the-greatest-estate-developer,31.4,49.2,synthetic
2025-10-12,the-greatest-estate-developer,63.1,91.0,synthetic
2025-10-13,the-greatest-estate-developer,38.9,49.0,synthetic
2025-10-14,the-greatest-estate-developer,38.9,40.2,synthetic
2025-10-15,the-greatest-estate-developer,48.0,98.8,synthetic
2025-10-16,the-greatest-estate-developer,25.1,27.0,synthetic
2025-10-17,the-greatest-estate-developer,44.7,51.5,synthetic
2025-10-18,the-greatest-estate-developer,45.5,70.6,synthetic
2025-10-19,the-greatest-estate-developer,61.7,74.6,synthetic
2025-10-20,the-greatest-estate-developer,48.9,65.0,synthetic
2025-10-21,the-greatest-estate-developer,41.0,46.0,synthetic
2025-10-22,the-greatest-estate-developer,37.1,50.6,synthetic
2025-10-23,the-greatest-estate-developer,36.1,25.6,synthetic
2025-10-24,the-greatest-estate-developer,43.1,64.3,synthetic
2025-10-25,the-greatest-estate-developer,32.5,50.6,synthetic
2025-10-26,the-greatest-estate-developer,50.1,66.7,synthetic
2025-10-27,the-greatest-estate-developer,38.3,45.0,synthetic
2025-10-28,the-greatest-estate-developer,29.9,45.8,synthetic
2025-10-29,the-greatest-estate-developer,38.1,51.3,synthetic
2025-10-30,the-greatest-estate-developer,77.8,131.9,synthetic
2025-10-31,the-greatest-estate-developer,73.4,100.0,synthetic
2025-11-01,the-greatest-estate-developer,44.9,45.1,synthetic
2025-11-02,the-greatest-estate-developer,68.6,71.0,synthetic
2025-11-03,the-greatest-estate-developer,29.2,25.3,synthetic
2025-11-04,the-greatest-estate-developer,36.2,50.3,synthetic
2025-11-05,the-greatest-estate-developer,43.4,56.3,synthetic
2025-11-06,the-greatest-estate-developer,34.4,52.9,synthetic
2025-11-07,the-greatest-estate-developer,31.4,69.7,synthetic
2025-11-08,the-greatest-estate-developer,46.1,59.9,synthetic
2025-11-09,the-greatest-estate-developer,77.2,124.8,synthetic
2025-11-10,the-greatest-estate-developer,38.1,40.1,synthetic
2025-11-11,the-greatest-estate-developer,34.6,49.2,synthetic
2025-11-12,the-greatest-estate-developer,33.6,59.6,synthetic
2025-11-13,the-greatest-estate-developer,36.3,38.9,synthetic
2025-11-14,the-greatest-estate-developer,36.3,58.4,synthetic
2025-11-15,the-greatest-estate-developer,39.4,54.1,synthetic
2025-11-16,the-greatest-estate-developer,66.5,123.4,synthetic
2025-11-17,the-greatest-estate-developer,33.0,46.9,synthetic
2025-11-18,the-greatest-estate-developer,29.2,42.2,synthetic
2025-11-19,the-greatest-estate-developer,46.4,89.0,synthetic
2025-11-20,the-greatest-estate-developer,36.0,38.7,synthetic
2025-11-21,the-greatest-estate-developer,38.9,53.8,synthetic
2025-11-22,the-greatest-estate-developer,24.9,25.5,synthetic
2025-11-23,the-greatest-estate-developer,66.3,92.6,synthetic
2025-11-24,the-greatest-estate-developer,33.3,36.8,synthetic
2025-11-25,the-greatest-estate-developer,28.6,30.5,synthetic
2025-11-26,the-greatest-estate-developer,36.8,79.3,synthetic
2025-11-27,the-greatest-estate-developer,44.7,67.0,synthetic
2025-11-28,the-greatest-estate-developer,28.1,45.1,synthetic
2025-11-29,the-greatest-estate-developer,36.8,52.3,synthetic
2025-11-30,the-greatest-estate-developer,57.4,43.4,synthetic
2025-12-01,the-greatest-estate-developer,32.1,44.7,synthetic
2025-12-02,the-greatest-estate-developer,25.1,42.6,synthetic
2025-12-03,the-greatest-estate-developer,27.4,52.2,synthetic
2025-12-04,the-greatest-estate-developer,28.9,36.2,synthetic
2025-12-05,the-greatest-estate-developer,33.1,50.7,synthetic
2025-12-06,the-greatest-estate-developer,49.9,85.9,synthetic
2025-12-07,the-greatest-estate-developer,65.6,63.9,synthetic
2025-12-08,the-greatest-estate-developer,29.0,47.0,synthetic
2025-12-09,the-greatest-estate-developer,38.7,90.5,synthetic
2025-12-10,the-greatest-estate-developer,30.6,53.2,synthetic
2025-12-11,the-greatest-estate-developer,32.0,66.6,synthetic
2025-12-12,the-greatest-estate-developer,43.6,48.6,synthetic
2025-12-13,the-greatest-estate-developer,101.4,130.6,synthetic
2025-12-14,the-greatest-estate-developer,138.3,185.6,synthetic
2025-12-15,the-greatest-estate-developer,39.4,64.4,synthetic
2025-12-16,the-greatest-estate-developer,34.3,40.5,synthetic
2025-12-17,the-greatest-estate-developer,36.4,48.2,synthetic
2025-12-18,the-greatest-estate-developer,30.8,35.2,synthetic
2025-12-19,the-greatest-estate-developer,34.0,47.5,synthetic
2025-12-20,the-greatest-estate-developer,35.8,41.2,synthetic
2025-12-21,the-greatest-estate-developer,61.1,78.1,synthetic
2025-12-22,the-greatest-estate-developer,31.9,59.9,synthetic
2025-12-23,the-greatest-estate-developer,34.8,42.0,synthetic
2025-12-24,the-greatest-estate-developer,40.4,59.0,synthetic
2025-12-25,the-greatest-estate-developer,33.9,58.8,synthetic
2025-12-26,the-greatest-estate-developer,26.5,34.2,synthetic
2025-12-27,the-greatest-estate-developer,40.6,81.0,synthetic
2025-12-28,the-greatest-estate-developer,77.3,80.3,synthetic
2025-12-29,the-greatest-estate-developer,27.7,27.2,synthetic
2025-12-30,the-greatest-estate-developer,35.8,62.4,synthetic
2025-12-31,the-greatest-estate-developer,28.6,42.0,synthetic
2026-01-01,the-greatest-estate-developer,36.2,56.6,synthetic
2026-01-02,the-greatest-estate-developer,32.4,31.6,synthetic
2026-01-03,the-greatest-estate-developer,29.6,33.5,synthetic
2026-01-04,the-greatest-estate-developer,57.5,100.8,synthetic
2026-01-05,the-greatest-estate-developer,29.9,31.7,synthetic
2026-01-06,the-greatest-estate-developer,36.9,42.0,synthetic
2026-01-07,the-greatest-estate-developer,20.5,15.8,synthetic
2026-01-08,the-greatest-estate-developer,30.6,48.9,synthetic
2026-01-09,the-greatest-estate-developer,38.2,39.7,synthetic
2026-01-10,the-greatest-estate-developer,49.8,63.0,synthetic
2026-01-11,the-greatest-estate-developer,53.5,74.1,synthetic
2026-01-12,the-greatest-estate-developer,31.5,46.5,synthetic
2026-01-13,the-greatest-estate-developer,33.9,48.9,synthetic
2026-01-14,the-greatest-estate-developer,32.4,39.6,synthetic
2026-01-15,the-greatest-estate-developer,25.4,40.7,synthetic
2026-01-16,the-greatest-estate-developer,25.3,41.9,synthetic
2026-01-17,the-greatest-estate-developer,36.1,54.6,synthetic
2026-01-18,the-greatest-estate-developer,81.9,108.0,synthetic
2026-01-19,the-greatest-estate-developer,28.8,33.9,synthetic
2026-01-20,the-greatest-estate-developer,33.5,42.1,synthetic
2026-01-21,the-greatest-estate-developer,36.8,41.6,synthetic
2026-01-22,the-greatest-estate-developer,29.4,29.3,synthetic
2026-01-23,the-greatest-estate-developer,34.1,71.1,synthetic
2026-01-24,the-greatest-estate-developer,27.7,39.1,synthetic
2026-01-25,the-greatest-estate-developer,72.9,168.1,synthetic
2026-01-26,the-greatest-estate-developer,33.1,60.9,synthetic
2026-01-27,the-greatest-estate-developer,43.6,49.7,synthetic
2026-01-28,the-greatest-estate-developer,35.4,35.8,synthetic
2026-01-29,the-greatest-estate-developer,29.6,36.6,synthetic
2026-01-30,the-greatest-estate-developer,29.8,37.4,synthetic
2026-01-31,the-greatest-estate-developer,48.3,103.1,synthetic
2026-02-01,the-greatest-estate-developer,64.1,79.1,synthetic
2026-02-02,the-greatest-estate-developer,31.7,28.0,synthetic
2026-02-03,the-greatest-estate-developer,28.8,33.0,synthetic
2026-02-04,the-greatest-estate-developer,95.5,174.7,synthetic
2026-02-05,the-greatest-estate-developer,28.6,41.9,synthetic
2026-02-06,the-greatest-estate-developer,30.1,49.7,synthetic
2026-02-07,the-greatest-estate-developer,38.3,65.3,synthetic
2026-02-08,the-greatest-estate-developer,67.4,90.8,synthetic
2026-02-09,the-greatest-estate-developer,32.1,34.9,synthetic
2026-02-10,the-greatest-estate-developer,24.9,28.0,synthetic
2026-02-11,the-greatest-estate-developer,32.7,37.9,synthetic
2026-02-12,the-greatest-estate-developer,32.9,37.0,synthetic
2026-02-13,the-greatest-estate-developer,31.1,47.7,synthetic
2026-02-14,the-greatest-estate-developer,40.9,49.2,synthetic
2026-02-15,the-greatest-estate-developer,73.4,108.8,synthetic
2026-02-16,the-greatest-estate-developer,21.6,22.6,synthetic
2026-02-17,the-greatest-estate-developer,41.6,68.1,synthetic
2026-02-18,the-greatest-estate-developer,33.1,41.5,synthetic
2026-02-19,the-greatest-estate-developer,46.0,66.0,synthetic
2026-02-20,the-greatest-estate-developer,32.0,39.2,synthetic
2026-02-21,the-greatest-estate-developer,31.4,37.5,synthetic
2026-02-22,the-greatest-estate-developer,55.5,71.3,synthetic
2026-02-23,the-greatest-estate-developer,36.4,42.5,synthetic
2026-02-24,the-greatest-estate-developer,21.7,23.4,synthetic
2026-02-25,the-greatest-estate-developer,23.6,27.6,synthetic
2026-02-26,the-greatest-estate-developer,29.1,49.3,synthetic
2026-02-27,the-greatest-estate-developer,40.8,52.6,synthetic
2026-02-28,the-greatest-estate-developer,25.3,33.0,synthetic
2026-03-01,the-greatest-estate-developer,82.5,114.0,synthetic
2026-03-02,the-greatest-estate-developer,37.6,60.7,synthetic
2026-03-03,the-greatest-estate-developer,30.5,51.4,synthetic
2026-03-04,the-greatest-estate-developer,24.7,35.4,synthetic
2026-03-05,the-greatest-estate-developer,24.5,22.0,synthetic
2026-03-06,the-greatest-estate-developer,26.9,45.0,synthetic
2026-03-07,the-greatest-estate-developer,27.3,26.9,synthetic
2026-03-08,the-greatest-estate-developer,56.2,127.7,synthetic
2026-03-09,the-greatest-estate-developer,31.5,35.2,synthetic
2026-03-10,the-greatest-estate-developer,30.6,33.2,synthetic
2026-03-11,the-greatest-estate-developer,34.6,53.5,synthetic
2026-03-12,the-greatest-estate-developer,27.7,35.2,synthetic
2026-03-13,the-greatest-estate-developer,30.1,54.4,synthetic
2026-03-14,the-greatest-estate-developer,30.9,43.6,synthetic
2026-03-15,the-greatest-estate-developer,40.1,47.2,synthetic
2026-03-16,the-greatest-estate-developer,31.2,38.2,synthetic
2026-03-17,the-greatest-estate-developer,25.5,36.9,synthetic
2026-03-18,the-greatest-estate-developer,37.7,57.5,synthetic
2026-03-19,the-greatest-estate-developer,33.5,39.9,synthetic
2026-03-20,the-greatest-estate-developer,30.6,43.1,synthetic
2026-03-21,the-greatest-estate-developer,34.9,48.9,synthetic
2026-03-22,the-greatest-estate-developer,73.7,143.1,synthetic
2026-03-23,the-greatest-estate-developer,31.7,29.9,synthetic
2026-03-24,the-greatest-estate-developer,32.2,32.3,synthetic
2026-03-25,the-greatest-estate-developer,28.3,42.0,synthetic
2026-03-26,the-greatest-estate-developer,27.4,29.8,synthetic
2026-03-27,the-greatest-estate-developer,28.8,44.8,synthetic
2026-03-28,the-greatest-estate-developer,42.9,68.8,synthetic
2026-03-29,the-greatest-estate-developer,60.8,111.6,synthetic
2026-03-30,the-greatest-estate-developer,80.1,117.4,synthetic
2026-03-31,the-greatest-estate-developer,84.2,123.4,synthetic
2026-04-01,the-greatest-estate-developer,30.4,51.2,synthetic
2026-04-02,the-greatest-estate-developer,24.2,31.2,synthetic
2026-04-03,the-greatest-estate-developer,23.2,36.2,synthetic
2026-04-04,the-greatest-estate-developer,48.3,44.5,synthetic
2026-04-05,the-greatest-estate-developer,54.9,74.9,synthetic
2026-04-06,the-greatest-estate-developer,26.9,37.1,synthetic
2026-04-07,the-greatest-estate-developer,38.6,52.6,synthetic
2026-04-08,the-greatest-estate-developer,30.0,48.0,synthetic
2026-04-09,the-greatest-estate-developer,32.4,39.4,synthetic
2026-04-10,the-greatest-estate-developer,28.0,32.5,synthetic
2026-04-11,the-greatest-estate-developer,36.7,47.0,synthetic
2026-04-12,the-greatest-estate-developer,55.2,67.2,synthetic
2026-04-13,the-greatest-estate-developer,32.3,75.1,synthetic
2026-04-14,the-greatest-estate-developer,31.7,45.5,synthetic
2026-04-15,the-greatest-estate-developer,28.2,36.6,synthetic
2026-04-16,the-greatest-estate-developer,20.8,23.7,synthetic
2026-04-17,the-greatest-estate-developer,28.1,48.8,synthetic
2026-04-18,the-greatest-estate-developer,44.2,58.5,synthetic
2026-04-19,the-greatest-estate-developer,61.6,78.5,synthetic
2026-04-20,the-greatest-estate-developer,45.4,63.4,synthetic
2026-04-21,the-greatest-estate-developer,27.9,35.2,synthetic
2026-04-22,the-greatest-estate-developer,25.0,39.6,synthetic
2026-04-23,the-greatest-estate-developer,36.5,58.7,synthetic
2026-04-24,the-greatest-estate-developer,33.4,41.3,synthetic
2026-04-25,the-greatest-estate-developer,63.6,67.0,synthetic
2026-04-26,the-greatest-estate-developer,138.9,214.2,synthetic
2026-04-27,the-greatest-estate-developer,29.0,37.7,synthetic
2026-04-28,the-greatest-estate-developer,28.7,56.8,synthetic
2026-04-29,the-greatest-estate-developer,35.5,50.9,synthetic
