date,canonical_id,title,theme,decade,track,price
2025-06-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.47
2025-06-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.38
2025-06-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.43
2025-06-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.58
2025-06-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.37
2025-06-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.1
2025-06-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.38
2025-07-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.04
2025-07-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.87
2025-07-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.53
2025-07-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.67
2025-07-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.92
2025-07-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,68.3
2025-07-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.96
2025-07-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.16
2025-07-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.71
2025-07-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.29
2025-07-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.09
2025-07-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,68.95
2025-07-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.01
2025-07-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.31
2025-07-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.7
2025-07-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.29
2025-07-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.82
2025-07-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.03
2025-07-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.46
2025-07-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.41
2025-07-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.39
2025-07-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.66
2025-07-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.66
2025-07-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.09
2025-07-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.89
2025-07-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.57
2025-07-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.65
2025-07-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.77
2025-07-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.2
2025-07-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.13
2025-07-31,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.63
2025-08-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.56
2025-08-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.13
2025-08-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.22
2025-08-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.38
2025-08-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.98
2025-08-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,61.78
2025-08-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.02
2025-08-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.61
2025-08-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.5
2025-08-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.36
2025-08-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.1
2025-08-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.7
2025-08-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.09
2025-08-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,68.21
2025-08-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.5
2025-08-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.77
2025-08-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.53
2025-08-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.97
2025-08-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.34
2025-08-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.41
2025-08-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.76
2025-08-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.14
2025-08-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.43
2025-08-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.18
2025-08-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.16
2025-08-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.45
2025-08-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.26
2025-08-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.08
2025-08-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.08
2025-08-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.54
2025-08-31,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.19
2025-09-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.48
2025-09-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.03
2025-09-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.16
2025-09-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.35
2025-09-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.03
2025-09-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.52
2025-09-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.07
2025-09-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.9
2025-09-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.78
2025-09-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.01
2025-09-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.56
2025-09-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.29
2025-09-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.03
2025-09-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.44
2025-09-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.38
2025-09-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.13
2025-09-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.32
2025-09-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.89
2025-09-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.18
2025-09-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.38
2025-09-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.3
2025-09-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.48
2025-09-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.58
2025-09-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.1
2025-09-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.05
2025-09-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.43
2025-09-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.34
2025-09-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.54
2025-09-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.77
2025-09-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.87
2025-10-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.52
2025-10-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.65
2025-10-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.26
2025-10-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.71
2025-10-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.97
2025-10-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.6
2025-10-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.31
2025-10-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.28
2025-10-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.35
2025-10-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.74
2025-10-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.05
2025-10-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.27
2025-10-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.39
2025-10-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.34
2025-10-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.72
2025-10-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.9
2025-10-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.33
2025-10-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,54.36
2025-10-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.28
2025-10-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.68
2025-10-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.44
2025-10-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.86
2025-10-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.47
2025-10-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.56
2025-10-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.43
2025-10-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.46
2025-10-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.83
2025-10-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.61
2025-10-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.07
2025-10-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.01
2025-10-31,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.5
2025-11-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,49.67
2025-11-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,49.78
2025-11-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,49.63
2025-11-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,48.79
2025-11-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,48.72
2025-11-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.33
2025-11-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,49.48
2025-11-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.66
2025-11-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.85
2025-11-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.93
2025-11-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.13
2025-11-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,50.74
2025-11-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,51.94
2025-11-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,52.68
2025-11-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,53.66
2025-11-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.12
2025-11-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.53
2025-11-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.85
2025-11-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.68
2025-11-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.56
2025-11-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.51
2025-11-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.69
2025-11-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.87
2025-11-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.69
2025-11-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,56.57
2025-11-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,55.73
2025-11-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,57.85
2025-11-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,61.57
2025-11-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.51
2025-11-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.98
2025-12-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.94
2025-12-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,59.43
2025-12-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,58.65
2025-12-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.56
2025-12-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.57
2025-12-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.26
2025-12-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,60.2
2025-12-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,61.35
2025-12-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.28
2025-12-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.27
2025-12-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.73
2025-12-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.18
2025-12-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.92
2025-12-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.09
2025-12-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.97
2025-12-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.7
2025-12-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.94
2025-12-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.82
2025-12-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.95
2025-12-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.04
2025-12-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.63
2025-12-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,61.7
2025-12-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,61.14
2025-12-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.71
2025-12-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.97
2025-12-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.88
2025-12-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.11
2025-12-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.38
2025-12-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.73
2025-12-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.01
2025-12-31,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,68.72
2026-01-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.81
2026-01-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,73.79
2026-01-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.61
2026-01-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,73.34
2026-01-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,73.87
2026-01-06,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.01
2026-01-07,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.73
2026-01-08,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.64
2026-01-09,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.6
2026-01-10,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.27
2026-01-11,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.88
2026-01-12,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.85
2026-01-13,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.08
2026-01-14,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.77
2026-01-15,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,71.92
2026-01-16,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.19
2026-01-17,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,72.12
2026-01-18,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,69.51
2026-01-19,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.21
2026-01-20,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.41
2026-01-21,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.18
2026-01-22,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.41
2026-01-23,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.63
2026-01-24,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.34
2026-01-25,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,65.5
2026-01-26,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.84
2026-01-27,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.41
2026-01-28,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.17
2026-01-29,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,64.38
2026-01-30,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.44
2026-01-31,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,62.97
2026-02-01,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,63.87
2026-02-02,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,67.94
2026-02-03,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,66.2
2026-02-04,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,68.12
2026-02-05,i-m-the-max-level-newbie,I’m the Max-Level Newbie,Dungeon,2020s,synthetic,70.34
